,EURUSD Curncy,EURUSD Curncy,EURUSD Curncy,EURUSD Curncy
,high,low,open,last_price
01/03/1988,1.2366,1.2366,1.2366,1.2366
02/03/1988,1.2311,1.2311,1.2311,1.2311
03/03/1988,1.2303,1.2303,1.2303,1.2303
04/03/1988,1.2321,1.2321,1.2321,1.2321
07/03/1988,1.2436,1.2436,1.2436,1.2436
08/03/1988,1.2503,1.2503,1.2503,1.2503
09/03/1988,1.2502,1.2502,1.2502,1.2502
10/03/1988,1.2491,1.2491,1.2491,1.2491
11/03/1988,1.2519,1.2519,1.2519,1.2519
14/03/1988,1.2508,1.2508,1.2508,1.2508
15/03/1988,1.2514,1.2514,1.2514,1.2514
16/03/1988,1.2466,1.2466,1.2466,1.2466
17/03/1988,1.2358,1.2358,1.2358,1.2358
18/03/1988,1.2291,1.2291,1.2291,1.2291
21/03/1988,1.2332,1.2332,1.2332,1.2332
22/03/1988,1.23,1.23,1.23,1.23
23/03/1988,1.2309,1.2309,1.2309,1.2309
24/03/1988,1.2385,1.2385,1.2385,1.2385
25/03/1988,1.2416,1.2416,1.2416,1.2416
28/03/1988,1.252,1.252,1.252,1.252
29/03/1988,1.2531,1.2531,1.2531,1.2531
30/03/1988,1.2492,1.2492,1.2492,1.2492
31/03/1988,1.2572,1.2572,1.2572,1.2572
05/04/1988,1.2491,1.2491,1.2491,1.2491
06/04/1988,1.2495,1.2495,1.2495,1.2495
07/04/1988,1.2422,1.2422,1.2422,1.2422
08/04/1988,1.2447,1.2447,1.2447,1.2447
11/04/1988,1.2379,1.2379,1.2379,1.2379
12/04/1988,1.2363,1.2363,1.2363,1.2363
13/04/1988,1.2341,1.2341,1.2341,1.2341
14/04/1988,1.2517,1.2517,1.2517,1.2517
15/04/1988,1.2547,1.2547,1.2547,1.2547
18/04/1988,1.2546,1.2546,1.2546,1.2546
19/04/1988,1.2527,1.2527,1.2527,1.2527
20/04/1988,1.2528,1.2528,1.2528,1.2528
21/04/1988,1.2514,1.2514,1.2514,1.2514
22/04/1988,1.2461,1.2461,1.2461,1.2461
25/04/1988,1.2426,1.2426,1.2426,1.2426
26/04/1988,1.2446,1.2446,1.2446,1.2446
27/04/1988,1.2426,1.2426,1.2426,1.2426
28/04/1988,1.2478,1.2478,1.2478,1.2478
29/04/1988,1.243,1.243,1.243,1.243
03/05/1988,1.2412,1.2412,1.2412,1.2412
04/05/1988,1.2398,1.2398,1.2398,1.2398
05/05/1988,1.2404,1.2404,1.2404,1.2404
06/05/1988,1.239,1.239,1.239,1.239
09/05/1988,1.2393,1.2393,1.2393,1.2393
10/05/1988,1.2419,1.2419,1.2419,1.2419
11/05/1988,1.2416,1.2416,1.2416,1.2416
12/05/1988,1.2398,1.2398,1.2398,1.2398
13/05/1988,1.2389,1.2389,1.2389,1.2389
16/05/1988,1.2359,1.2359,1.2359,1.2359
17/05/1988,1.2249,1.2249,1.2249,1.2249
18/05/1988,1.2226,1.2226,1.2226,1.2226
19/05/1988,1.2273,1.2273,1.2273,1.2273
20/05/1988,1.2258,1.2258,1.2258,1.2258
23/05/1988,1.2259,1.2259,1.2259,1.2259
24/05/1988,1.2273,1.2273,1.2273,1.2273
25/05/1988,1.2258,1.2258,1.2258,1.2258
26/05/1988,1.2229,1.2229,1.2229,1.2229
27/05/1988,1.2183,1.2183,1.2183,1.2183
31/05/1988,1.2108,1.2108,1.2108,1.2108
01/06/1988,1.2082,1.2082,1.2082,1.2082
02/06/1988,1.206,1.206,1.206,1.206
03/06/1988,1.2098,1.2098,1.2098,1.2098
06/06/1988,1.2126,1.2126,1.2126,1.2126
07/06/1988,1.2112,1.2112,1.2112,1.2112
08/06/1988,1.2154,1.2154,1.2154,1.2154
09/06/1988,1.2118,1.2118,1.2118,1.2118
10/06/1988,1.2123,1.2123,1.2123,1.2123
13/06/1988,1.2085,1.2085,1.2085,1.2085
14/06/1988,1.1966,1.1966,1.1966,1.1966
15/06/1988,1.1906,1.1906,1.1906,1.1906
16/06/1988,1.1925,1.1925,1.1925,1.1925
17/06/1988,1.1899,1.1899,1.1899,1.1899
20/06/1988,1.1874,1.1874,1.1874,1.1874
21/06/1988,1.1874,1.1874,1.1874,1.1874
22/06/1988,1.1756,1.1756,1.1756,1.1756
23/06/1988,1.171,1.171,1.171,1.171
24/06/1988,1.1573,1.1573,1.1573,1.1573
27/06/1988,1.1468,1.1468,1.1468,1.1468
28/06/1988,1.155,1.155,1.155,1.155
29/06/1988,1.1448,1.1448,1.1448,1.1448
30/06/1988,1.145,1.145,1.145,1.145
01/07/1988,1.1451,1.1451,1.1451,1.1451
04/07/1988,1.1403,1.1403,1.1403,1.1403
05/07/1988,1.1439,1.1439,1.1439,1.1439
06/07/1988,1.1451,1.1451,1.1451,1.1451
07/07/1988,1.1494,1.1494,1.1494,1.1494
08/07/1988,1.1382,1.1382,1.1382,1.1382
11/07/1988,1.1307,1.1307,1.1307,1.1307
12/07/1988,1.1352,1.1352,1.1352,1.1352
13/07/1988,1.1293,1.1293,1.1293,1.1293
14/07/1988,1.1306,1.1306,1.1306,1.1306
15/07/1988,1.113,1.113,1.113,1.113
18/07/1988,1.1098,1.1098,1.1098,1.1098
19/07/1988,1.1178,1.1178,1.1178,1.1178
20/07/1988,1.1269,1.1269,1.1269,1.1269
21/07/1988,1.1329,1.1329,1.1329,1.1329
22/07/1988,1.1416,1.1416,1.1416,1.1416
25/07/1988,1.1348,1.1348,1.1348,1.1348
26/07/1988,1.1228,1.1228,1.1228,1.1228
27/07/1988,1.1311,1.1311,1.1311,1.1311
28/07/1988,1.1232,1.1232,1.1232,1.1232
29/07/1988,1.1168,1.1168,1.1168,1.1168
01/08/1988,1.1132,1.1132,1.1132,1.1132
02/08/1988,1.1157,1.1157,1.1157,1.1157
03/08/1988,1.1133,1.1133,1.1133,1.1133
04/08/1988,1.1125,1.1125,1.1125,1.1125
05/08/1988,1.1049,1.1049,1.1049,1.1049
08/08/1988,1.099,1.099,1.099,1.099
09/08/1988,1.0921,1.0921,1.0921,1.0921
10/08/1988,1.0873,1.0873,1.0873,1.0873
11/08/1988,1.0969,1.0969,1.0969,1.0969
12/08/1988,1.1109,1.1109,1.1109,1.1109
15/08/1988,1.1077,1.1077,1.1077,1.1077
16/08/1988,1.1179,1.1179,1.1179,1.1179
17/08/1988,1.093,1.093,1.093,1.093
18/08/1988,1.0996,1.0996,1.0996,1.0996
19/08/1988,1.1017,1.1017,1.1017,1.1017
22/08/1988,1.0889,1.0889,1.0889,1.0889
23/08/1988,1.0949,1.0949,1.0949,1.0949
24/08/1988,1.1,1.1,1.1,1.1
25/08/1988,1.1158,1.1158,1.1158,1.1158
26/08/1988,1.1203,1.1203,1.1203,1.1203
30/08/1988,1.1142,1.1142,1.1142,1.1142
31/08/1988,1.1085,1.1085,1.1085,1.1085
01/09/1988,1.1074,1.1074,1.1074,1.1074
02/09/1988,1.1156,1.1156,1.1156,1.1156
05/09/1988,1.1206,1.1206,1.1206,1.1206
06/09/1988,1.1268,1.1268,1.1268,1.1268
07/09/1988,1.126,1.126,1.126,1.126
08/09/1988,1.1233,1.1233,1.1233,1.1233
09/09/1988,1.1242,1.1242,1.1242,1.1242
12/09/1988,1.1275,1.1275,1.1275,1.1275
13/09/1988,1.1249,1.1249,1.1249,1.1249
14/09/1988,1.1085,1.1085,1.1085,1.1085
15/09/1988,1.108,1.108,1.108,1.108
16/09/1988,1.1085,1.1085,1.1085,1.1085
19/09/1988,1.1116,1.1116,1.1116,1.1116
20/09/1988,1.1143,1.1143,1.1143,1.1143
21/09/1988,1.1105,1.1105,1.1105,1.1105
22/09/1988,1.1079,1.1079,1.1079,1.1079
23/09/1988,1.1091,1.1091,1.1091,1.1091
26/09/1988,1.1042,1.1042,1.1042,1.1042
27/09/1988,1.1066,1.1066,1.1066,1.1066
28/09/1988,1.1068,1.1068,1.1068,1.1068
29/09/1988,1.1055,1.1055,1.1055,1.1055
30/09/1988,1.1073,1.1073,1.1073,1.1073
03/10/1988,1.1164,1.1164,1.1164,1.1164
04/10/1988,1.1188,1.1188,1.1188,1.1188
05/10/1988,1.1172,1.1172,1.1172,1.1172
06/10/1988,1.1169,1.1169,1.1169,1.1169
07/10/1988,1.1176,1.1176,1.1176,1.1176
10/10/1988,1.1211,1.1211,1.1211,1.1211
11/10/1988,1.1241,1.1241,1.1241,1.1241
12/10/1988,1.1308,1.1308,1.1308,1.1308
13/10/1988,1.1446,1.1446,1.1446,1.1446
14/10/1988,1.1451,1.1451,1.1451,1.1451
17/10/1988,1.1492,1.1492,1.1492,1.1492
18/10/1988,1.1496,1.1496,1.1496,1.1496
19/10/1988,1.15,1.15,1.15,1.15
20/10/1988,1.1545,1.1545,1.1545,1.1545
21/10/1988,1.1617,1.1617,1.1617,1.1617
24/10/1988,1.1633,1.1633,1.1633,1.1633
25/10/1988,1.1629,1.1629,1.1629,1.1629
26/10/1988,1.1717,1.1717,1.1717,1.1717
27/10/1988,1.1712,1.1712,1.1712,1.1712
28/10/1988,1.1703,1.1703,1.1703,1.1703
31/10/1988,1.1692,1.1692,1.1692,1.1692
01/11/1988,1.1613,1.1613,1.1613,1.1613
02/11/1988,1.1689,1.1689,1.1689,1.1689
03/11/1988,1.1721,1.1721,1.1721,1.1721
04/11/1988,1.1604,1.1604,1.1604,1.1604
07/11/1988,1.1658,1.1658,1.1658,1.1658
08/11/1988,1.1629,1.1629,1.1629,1.1629
09/11/1988,1.1773,1.1773,1.1773,1.1773
10/11/1988,1.1825,1.1825,1.1825,1.1825
11/11/1988,1.1973,1.1973,1.1973,1.1973
14/11/1988,1.1913,1.1913,1.1913,1.1913
15/11/1988,1.191,1.191,1.191,1.191
16/11/1988,1.2028,1.2028,1.2028,1.2028
17/11/1988,1.198,1.198,1.198,1.198
18/11/1988,1.1982,1.1982,1.1982,1.1982
21/11/1988,1.2019,1.2019,1.2019,1.2019
22/11/1988,1.2073,1.2073,1.2073,1.2073
23/11/1988,1.2127,1.2127,1.2127,1.2127
24/11/1988,1.2139,1.2139,1.2139,1.2139
25/11/1988,1.2118,1.2118,1.2118,1.2118
28/11/1988,1.2006,1.2006,1.2006,1.2006
29/11/1988,1.2054,1.2054,1.2054,1.2054
30/11/1988,1.1983,1.1983,1.1983,1.1983
01/12/1988,1.2048,1.2048,1.2048,1.2048
02/12/1988,1.2042,1.2042,1.2042,1.2042
05/12/1988,1.2098,1.2098,1.2098,1.2098
06/12/1988,1.2066,1.2066,1.2066,1.2066
07/12/1988,1.1889,1.1889,1.1889,1.1889
08/12/1988,1.1963,1.1963,1.1963,1.1963
09/12/1988,1.2027,1.2027,1.2027,1.2027
12/12/1988,1.1968,1.1968,1.1968,1.1968
13/12/1988,1.1943,1.1943,1.1943,1.1943
14/12/1988,1.2002,1.2002,1.2002,1.2002
15/12/1988,1.1947,1.1947,1.1947,1.1947
16/12/1988,1.1825,1.1825,1.1825,1.1825
19/12/1988,1.1825,1.1825,1.1825,1.1825
20/12/1988,1.1737,1.1737,1.1737,1.1737
21/12/1988,1.178,1.178,1.178,1.178
22/12/1988,1.1765,1.1765,1.1765,1.1765
23/12/1988,1.1748,1.1748,1.1748,1.1748
28/12/1988,1.1631,1.1631,1.1631,1.1631
29/12/1988,1.1677,1.1677,1.1677,1.1677
30/12/1988,1.1776,1.1776,1.1776,1.1776
03/01/1989,1.1854,1.1854,1.1854,1.1854
04/01/1989,1.1682,1.1682,1.1682,1.1682
05/01/1989,1.1646,1.1646,1.1646,1.1646
06/01/1989,1.1533,1.1533,1.1533,1.1533
09/01/1989,1.1467,1.1467,1.1467,1.1467
10/01/1989,1.145,1.145,1.145,1.145
11/01/1989,1.1476,1.1476,1.1476,1.1476
12/01/1989,1.1463,1.1463,1.1463,1.1463
13/01/1989,1.1448,1.1448,1.1448,1.1448
16/01/1989,1.1275,1.1275,1.1275,1.1275
17/01/1989,1.1314,1.1314,1.1314,1.1314
18/01/1989,1.1251,1.1251,1.1251,1.1251
19/01/1989,1.1231,1.1231,1.1231,1.1231
20/01/1989,1.1359,1.1359,1.1359,1.1359
23/01/1989,1.1395,1.1395,1.1395,1.1395
24/01/1989,1.1436,1.1436,1.1436,1.1436
25/01/1989,1.1361,1.1361,1.1361,1.1361
26/01/1989,1.1364,1.1364,1.1364,1.1364
27/01/1989,1.1288,1.1288,1.1288,1.1288
30/01/1989,1.1245,1.1245,1.1245,1.1245
31/01/1989,1.1212,1.1212,1.1212,1.1212
01/02/1989,1.1191,1.1191,1.1191,1.1191
02/02/1989,1.1202,1.1202,1.1202,1.1202
03/02/1989,1.115,1.115,1.115,1.115
06/02/1989,1.1158,1.1158,1.1158,1.1158
07/02/1989,1.1226,1.1226,1.1226,1.1226
08/02/1989,1.1207,1.1207,1.1207,1.1207
09/02/1989,1.1283,1.1283,1.1283,1.1283
10/02/1989,1.1261,1.1261,1.1261,1.1261
13/02/1989,1.1206,1.1206,1.1206,1.1206
14/02/1989,1.1308,1.1308,1.1308,1.1308
15/02/1989,1.1417,1.1417,1.1417,1.1417
16/02/1989,1.137,1.137,1.137,1.137
17/02/1989,1.1406,1.1406,1.1406,1.1406
20/02/1989,1.136,1.136,1.136,1.136
21/02/1989,1.1373,1.1373,1.1373,1.1373
22/02/1989,1.1399,1.1399,1.1399,1.1399
23/02/1989,1.1478,1.1478,1.1478,1.1478
24/02/1989,1.1461,1.1461,1.1461,1.1461
27/02/1989,1.1515,1.1515,1.1515,1.1515
28/02/1989,1.1475,1.1475,1.1475,1.1475
01/03/1989,1.1377,1.1377,1.1377,1.1377
02/03/1989,1.1343,1.1343,1.1343,1.1343
03/03/1989,1.136,1.136,1.136,1.136
06/03/1989,1.1316,1.1316,1.1316,1.1316
07/03/1989,1.1311,1.1311,1.1311,1.1311
08/03/1989,1.1294,1.1294,1.1294,1.1294
09/03/1989,1.1269,1.1269,1.1269,1.1269
10/03/1989,1.1252,1.1252,1.1252,1.1252
13/03/1989,1.1245,1.1245,1.1245,1.1245
14/03/1989,1.1275,1.1275,1.1275,1.1275
15/03/1989,1.1235,1.1235,1.1235,1.1235
16/03/1989,1.1207,1.1207,1.1207,1.1207
17/03/1989,1.1172,1.1172,1.1172,1.1172
20/03/1989,1.1172,1.1172,1.1172,1.1172
21/03/1989,1.123,1.123,1.123,1.123
22/03/1989,1.1216,1.1216,1.1216,1.1216
23/03/1989,1.1235,1.1235,1.1235,1.1235
28/03/1989,1.114,1.114,1.114,1.114
29/03/1989,1.1082,1.1082,1.1082,1.1082
30/03/1989,1.1112,1.1112,1.1112,1.1112
31/03/1989,1.1061,1.1061,1.1061,1.1061
03/04/1989,1.1131,1.1131,1.1131,1.1131
04/04/1989,1.1249,1.1249,1.1249,1.1249
05/04/1989,1.1228,1.1228,1.1228,1.1228
06/04/1989,1.1231,1.1231,1.1231,1.1231
07/04/1989,1.1203,1.1203,1.1203,1.1203
10/04/1989,1.1183,1.1183,1.1183,1.1183
11/04/1989,1.1148,1.1148,1.1148,1.1148
12/04/1989,1.1151,1.1151,1.1151,1.1151
13/04/1989,1.1211,1.1211,1.1211,1.1211
14/04/1989,1.1215,1.1215,1.1215,1.1215
17/04/1989,1.1291,1.1291,1.1291,1.1291
18/04/1989,1.132,1.132,1.132,1.132
19/04/1989,1.1275,1.1275,1.1275,1.1275
20/04/1989,1.1362,1.1362,1.1362,1.1362
21/04/1989,1.1344,1.1344,1.1344,1.1344
24/04/1989,1.1288,1.1288,1.1288,1.1288
25/04/1989,1.1261,1.1261,1.1261,1.1261
26/04/1989,1.1188,1.1188,1.1188,1.1188
27/04/1989,1.1191,1.1191,1.1191,1.1191
28/04/1989,1.1168,1.1168,1.1168,1.1168
02/05/1989,1.1128,1.1128,1.1128,1.1128
03/05/1989,1.1124,1.1124,1.1124,1.1124
04/05/1989,1.1125,1.1125,1.1125,1.1125
05/05/1989,1.1075,1.1075,1.1075,1.1075
08/05/1989,1.1056,1.1056,1.1056,1.1056
09/05/1989,1.0973,1.0973,1.0973,1.0973
10/05/1989,1.1027,1.1027,1.1027,1.1027
11/05/1989,1.0984,1.0984,1.0984,1.0984
12/05/1989,1.1022,1.1022,1.1022,1.1022
15/05/1989,1.0814,1.0814,1.0814,1.0814
16/05/1989,1.0823,1.0823,1.0823,1.0823
17/05/1989,1.0645,1.0645,1.0645,1.0645
18/05/1989,1.0633,1.0633,1.0633,1.0633
19/05/1989,1.0655,1.0655,1.0655,1.0655
22/05/1989,1.045,1.045,1.045,1.045
23/05/1989,1.051,1.051,1.051,1.051
24/05/1989,1.0458,1.0458,1.0458,1.0458
25/05/1989,1.0551,1.0551,1.0551,1.0551
26/05/1989,1.0582,1.0582,1.0582,1.0582
30/05/1989,1.0437,1.0437,1.0437,1.0437
31/05/1989,1.0598,1.0598,1.0598,1.0598
01/06/1989,1.058,1.058,1.058,1.058
02/06/1989,1.0716,1.0716,1.0716,1.0716
05/06/1989,1.0712,1.0712,1.0712,1.0712
06/06/1989,1.0583,1.0583,1.0583,1.0583
07/06/1989,1.0643,1.0643,1.0643,1.0643
08/06/1989,1.0592,1.0592,1.0592,1.0592
09/06/1989,1.0454,1.0454,1.0454,1.0454
12/06/1989,1.0354,1.0354,1.0354,1.0354
13/06/1989,1.0343,1.0343,1.0343,1.0343
14/06/1989,1.0362,1.0362,1.0362,1.0362
15/06/1989,1.0341,1.0341,1.0341,1.0341
16/06/1989,1.0524,1.0524,1.0524,1.0524
19/06/1989,1.0606,1.0606,1.0606,1.0606
20/06/1989,1.0617,1.0617,1.0617,1.0617
21/06/1989,1.0633,1.0633,1.0633,1.0633
22/06/1989,1.073,1.073,1.073,1.073
23/06/1989,1.0795,1.0795,1.0795,1.0795
26/06/1989,1.0717,1.0717,1.0717,1.0717
27/06/1989,1.0742,1.0742,1.0742,1.0742
28/06/1989,1.0691,1.0691,1.0691,1.0691
29/06/1989,1.0782,1.0782,1.0782,1.0782
30/06/1989,1.0729,1.0729,1.0729,1.0729
03/07/1989,1.0863,1.0863,1.0863,1.0863
04/07/1989,1.0916,1.0916,1.0916,1.0916
05/07/1989,1.1069,1.1069,1.1069,1.1069
06/07/1989,1.1114,1.1114,1.1114,1.1114
07/07/1989,1.1131,1.1131,1.1131,1.1131
10/07/1989,1.1289,1.1289,1.1289,1.1289
11/07/1989,1.1181,1.1181,1.1181,1.1181
12/07/1989,1.1193,1.1193,1.1193,1.1193
13/07/1989,1.1173,1.1173,1.1173,1.1173
14/07/1989,1.1056,1.1056,1.1056,1.1056
17/07/1989,1.097,1.097,1.097,1.097
18/07/1989,1.1066,1.1066,1.1066,1.1066
19/07/1989,1.1044,1.1044,1.1044,1.1044
20/07/1989,1.1019,1.1019,1.1019,1.1019
21/07/1989,1.1035,1.1035,1.1035,1.1035
24/07/1989,1.1012,1.1012,1.1012,1.1012
25/07/1989,1.1079,1.1079,1.1079,1.1079
26/07/1989,1.1188,1.1188,1.1188,1.1188
27/07/1989,1.1242,1.1242,1.1242,1.1242
28/07/1989,1.1145,1.1145,1.1145,1.1145
31/07/1989,1.1245,1.1245,1.1245,1.1245
01/08/1989,1.1259,1.1259,1.1259,1.1259
02/08/1989,1.1355,1.1355,1.1355,1.1355
03/08/1989,1.127,1.127,1.127,1.127
04/08/1989,1.1084,1.1084,1.1084,1.1084
07/08/1989,1.1012,1.1012,1.1012,1.1012
08/08/1989,1.1091,1.1091,1.1091,1.1091
09/08/1989,1.1057,1.1057,1.1057,1.1057
10/08/1989,1.112,1.112,1.112,1.112
11/08/1989,1.0844,1.0844,1.0844,1.0844
14/08/1989,1.0827,1.0827,1.0827,1.0827
15/08/1989,1.0841,1.0841,1.0841,1.0841
16/08/1989,1.0834,1.0834,1.0834,1.0834
17/08/1989,1.0694,1.0694,1.0694,1.0694
18/08/1989,1.0757,1.0757,1.0757,1.0757
21/08/1989,1.0765,1.0765,1.0765,1.0765
22/08/1989,1.0782,1.0782,1.0782,1.0782
23/08/1989,1.0783,1.0783,1.0783,1.0783
24/08/1989,1.0738,1.0738,1.0738,1.0738
25/08/1989,1.0757,1.0757,1.0757,1.0757
29/08/1989,1.0839,1.0839,1.0839,1.0839
30/08/1989,1.0884,1.0884,1.0884,1.0884
31/08/1989,1.0759,1.0759,1.0759,1.0759
01/09/1989,1.0675,1.0675,1.0675,1.0675
04/09/1989,1.066,1.066,1.066,1.066
05/09/1989,1.0576,1.0576,1.0576,1.0576
06/09/1989,1.065,1.065,1.065,1.065
07/09/1989,1.0606,1.0606,1.0606,1.0606
08/09/1989,1.0655,1.0655,1.0655,1.0655
11/09/1989,1.0587,1.0587,1.0587,1.0587
12/09/1989,1.0609,1.0609,1.0609,1.0609
13/09/1989,1.0635,1.0635,1.0635,1.0635
14/09/1989,1.0709,1.0709,1.0709,1.0709
15/09/1989,1.053,1.053,1.053,1.053
18/09/1989,1.0752,1.0752,1.0752,1.0752
19/09/1989,1.0765,1.0765,1.0765,1.0765
20/09/1989,1.085,1.085,1.085,1.085
21/09/1989,1.0821,1.0821,1.0821,1.0821
22/09/1989,1.0812,1.0812,1.0812,1.0812
25/09/1989,1.1031,1.1031,1.1031,1.1031
26/09/1989,1.1095,1.1095,1.1095,1.1095
27/09/1989,1.1176,1.1176,1.1176,1.1176
28/09/1989,1.1132,1.1132,1.1132,1.1132
29/09/1989,1.1188,1.1188,1.1188,1.1188
02/10/1989,1.1172,1.1172,1.1172,1.1172
03/10/1989,1.1124,1.1124,1.1124,1.1124
04/10/1989,1.1131,1.1131,1.1131,1.1131
05/10/1989,1.1178,1.1178,1.1178,1.1178
06/10/1989,1.1067,1.1067,1.1067,1.1067
09/10/1989,1.1098,1.1098,1.1098,1.1098
10/10/1989,1.11,1.11,1.11,1.11
11/10/1989,1.0924,1.0924,1.0924,1.0924
12/10/1989,1.0987,1.0987,1.0987,1.0987
13/10/1989,1.1038,1.1038,1.1038,1.1038
16/10/1989,1.1249,1.1249,1.1249,1.1249
17/10/1989,1.1269,1.1269,1.1269,1.1269
18/10/1989,1.1289,1.1289,1.1289,1.1289
19/10/1989,1.1311,1.1311,1.1311,1.1311
20/10/1989,1.1266,1.1266,1.1266,1.1266
23/10/1989,1.1268,1.1268,1.1268,1.1268
24/10/1989,1.1343,1.1343,1.1343,1.1343
25/10/1989,1.1378,1.1378,1.1378,1.1378
26/10/1989,1.133,1.133,1.133,1.133
27/10/1989,1.1377,1.1377,1.1377,1.1377
30/10/1989,1.1388,1.1388,1.1388,1.1388
31/10/1989,1.1373,1.1373,1.1373,1.1373
01/11/1989,1.1374,1.1374,1.1374,1.1374
02/11/1989,1.1334,1.1334,1.1334,1.1334
03/11/1989,1.1356,1.1356,1.1356,1.1356
06/11/1989,1.1307,1.1307,1.1307,1.1307
07/11/1989,1.1348,1.1348,1.1348,1.1348
08/11/1989,1.1357,1.1357,1.1357,1.1357
09/11/1989,1.1346,1.1346,1.1346,1.1346
10/11/1989,1.1268,1.1268,1.1268,1.1268
13/11/1989,1.1241,1.1241,1.1241,1.1241
14/11/1989,1.1292,1.1292,1.1292,1.1292
15/11/1989,1.1368,1.1368,1.1368,1.1368
16/11/1989,1.1384,1.1384,1.1384,1.1384
17/11/1989,1.1339,1.1339,1.1339,1.1339
20/11/1989,1.1366,1.1366,1.1366,1.1366
21/11/1989,1.1461,1.1461,1.1461,1.1461
22/11/1989,1.1476,1.1476,1.1476,1.1476
23/11/1989,1.1494,1.1494,1.1494,1.1494
24/11/1989,1.1555,1.1555,1.1555,1.1555
27/11/1989,1.1648,1.1648,1.1648,1.1648
28/11/1989,1.1625,1.1625,1.1625,1.1625
29/11/1989,1.1693,1.1693,1.1693,1.1693
30/11/1989,1.1667,1.1667,1.1667,1.1667
01/12/1989,1.1688,1.1688,1.1688,1.1688
04/12/1989,1.1706,1.1706,1.1706,1.1706
05/12/1989,1.1697,1.1697,1.1697,1.1697
06/12/1989,1.1805,1.1805,1.1805,1.1805
07/12/1989,1.1756,1.1756,1.1756,1.1756
08/12/1989,1.1747,1.1747,1.1747,1.1747
11/12/1989,1.1784,1.1784,1.1784,1.1784
12/12/1989,1.1923,1.1923,1.1923,1.1923
13/12/1989,1.1992,1.1992,1.1992,1.1992
14/12/1989,1.1985,1.1985,1.1985,1.1985
15/12/1989,1.2045,1.2045,1.2045,1.2045
18/12/1989,1.2063,1.2063,1.2063,1.2063
19/12/1989,1.2014,1.2014,1.2014,1.2014
20/12/1989,1.1932,1.1932,1.1932,1.1932
21/12/1989,1.2076,1.2076,1.2076,1.2076
22/12/1989,1.2164,1.2164,1.2164,1.2164
27/12/1989,1.2275,1.2275,1.2275,1.2275
28/12/1989,1.2293,1.2293,1.2293,1.2293
29/12/1989,1.2273,1.2273,1.2273,1.2273
02/01/1990,1.2146,1.2146,1.2146,1.2146
03/01/1990,1.2096,1.2096,1.2096,1.2096
04/01/1990,1.2287,1.2287,1.2287,1.2287
05/01/1990,1.2358,1.2358,1.2358,1.2358
08/01/1990,1.2452,1.2452,1.2452,1.2452
09/01/1990,1.2356,1.2356,1.2356,1.2356
10/01/1990,1.2361,1.2361,1.2361,1.2361
11/01/1990,1.2367,1.2367,1.2367,1.2367
12/01/1990,1.2409,1.2409,1.2409,1.2409
15/01/1990,1.2317,1.2317,1.2317,1.2317
16/01/1990,1.2271,1.2271,1.2271,1.2271
17/01/1990,1.2343,1.2343,1.2343,1.2343
18/01/1990,1.221,1.221,1.221,1.221
19/01/1990,1.2182,1.2182,1.2182,1.2182
22/01/1990,1.2118,1.2118,1.2118,1.2118
23/01/1990,1.2253,1.2253,1.2253,1.2253
24/01/1990,1.2373,1.2373,1.2373,1.2373
25/01/1990,1.2312,1.2312,1.2312,1.2312
26/01/1990,1.2334,1.2334,1.2334,1.2334
29/01/1990,1.2446,1.2446,1.2446,1.2446
30/01/1990,1.2433,1.2433,1.2433,1.2433
31/01/1990,1.2369,1.2369,1.2369,1.2369
01/02/1990,1.2395,1.2395,1.2395,1.2395
02/02/1990,1.2352,1.2352,1.2352,1.2352
05/02/1990,1.247,1.247,1.247,1.247
06/02/1990,1.2568,1.2568,1.2568,1.2568
07/02/1990,1.2574,1.2574,1.2574,1.2574
08/02/1990,1.2461,1.2461,1.2461,1.2461
09/02/1990,1.2427,1.2427,1.2427,1.2427
12/02/1990,1.2477,1.2477,1.2477,1.2477
13/02/1990,1.2407,1.2407,1.2407,1.2407
14/02/1990,1.246,1.246,1.246,1.246
15/02/1990,1.2409,1.2409,1.2409,1.2409
16/02/1990,1.2382,1.2382,1.2382,1.2382
19/02/1990,1.2444,1.2444,1.2444,1.2444
20/02/1990,1.2449,1.2449,1.2449,1.2449
21/02/1990,1.2513,1.2513,1.2513,1.2513
22/02/1990,1.2497,1.2497,1.2497,1.2497
23/02/1990,1.2446,1.2446,1.2446,1.2446
26/02/1990,1.2364,1.2364,1.2364,1.2364
27/02/1990,1.2395,1.2395,1.2395,1.2395
28/02/1990,1.2341,1.2341,1.2341,1.2341
01/03/1990,1.2232,1.2232,1.2232,1.2232
02/03/1990,1.2207,1.2207,1.2207,1.2207
05/03/1990,1.2278,1.2278,1.2278,1.2278
06/03/1990,1.23,1.23,1.23,1.23
07/03/1990,1.2249,1.2249,1.2249,1.2249
08/03/1990,1.2284,1.2284,1.2284,1.2284
09/03/1990,1.2287,1.2287,1.2287,1.2287
12/03/1990,1.2252,1.2252,1.2252,1.2252
13/03/1990,1.217,1.217,1.217,1.217
14/03/1990,1.2223,1.2223,1.2223,1.2223
15/03/1990,1.2246,1.2246,1.2246,1.2246
16/03/1990,1.2335,1.2335,1.2335,1.2335
19/03/1990,1.2439,1.2439,1.2439,1.2439
20/03/1990,1.2338,1.2338,1.2338,1.2338
21/03/1990,1.2253,1.2253,1.2253,1.2253
22/03/1990,1.2268,1.2268,1.2268,1.2268
23/03/1990,1.2255,1.2255,1.2255,1.2255
